YearID	TeamID	LeagueID	PlayerID	POS	Salary	yearID	teamID	lgID	G	AB	R	H	2B	3B	HR	RBI	SB	CS	BB	SO	IBB	HBP	SH	SF	GIDP	OBP	SLG	DumbC	DumbI
2003	NYA	AL	soriaal01	2B	800000	2002	NYA	AL	156	696	128	209	51	2	39	102	41	13	23	157	1	14	1	7	8	0.332	0.547	0	1
2001	ATL	NL	lockhke01	3B	800000	2000	ATL	NL	113	275	32	73	12	3	2	32	4	1	29	31	7	0	5	4	10	0.326	0.353	0	1
2002	KCA	AL	alicelu01	3B	800000	2001	KCA	AL	113	387	44	106	16	4	4	32	8	6	23	56	0	4	3	1	6	0.318	0.367	0	1
2002	OAK	AL	saenzol01	3B	800000	2001	OAK	AL	106	305	33	67	21	1	9	32	0	1	19	64	1	13	1	3	9	0.29	0.384	0	1
2001	TEX	AL	haselbi01	C	800000	2000	TEX	AL	62	193	23	53	18	0	6	26	0	1	15	36	0	1	0	1	1	0.329	0.461	1	0
2002	TEX	AL	haselbi01	C	800000	2001	TEX	AL	47	130	12	37	6	0	3	25	0	1	8	27	0	1	1	0	5	0.329	0.400	1	0
2003	TOR	AL	myersgr01	C	800000	2002	OAK	AL	65	144	15	32	5	0	6	21	0	0	26	36	3	0	0	0	4	0.341	0.382	1	0
2004	ARI	NL	maynebr01	C	800000	2003	KCA	AL	113	372	39	91	17	1	6	36	0	2	32	59	5	3	4	3	10	0.304	0.344	1	0
2001	PHI	NL	leetr01	OF	800000	2000	ARI	NL	72	224	34	52	13	0	8	40	5	1	25	46	1	0	0	1	6	0.308	0.397	0	0
2002	KCA	AL	ibanera01	OF	800000	2001	KCA	AL	104	279	44	78	11	5	13	54	0	2	32	51	2	0	0	1	6	0.353	0.495	0	0
2003	ATL	NL	francma01	OF	800000	2002	ATL	NL	81	205	25	65	15	4	6	30	1	0	27	31	2	0	0	1	5	0.395	0.517	0	0
2003	CHN	NL	harrile01	OF	800000	2002	MIL	NL	122	197	23	60	8	2	3	17	4	1	14	17	1	2	1	1	4	0.353	0.411	0	0
2004	NYN	NL	garcika01	OF	800000	2003	NYA	AL	52	151	17	46	5	0	6	21	0	2	9	32	1	0	0	1	4	0.342	0.457	0	0
2004	TBA	AL	rollsda01	OF	800000	2003	TBA	AL	107	373	43	95	20	0	7	46	11	3	19	84	1	7	2	3	5	0.3	0.365	0	0
2004	BAL	AL	surhobj01	OF	800000	2003	BAL	AL	93	319	32	94	20	0	5	41	2	2	29	29	3	1	3	2	4	0.35	0.404	0	0
2001	KCA	AL	alicelu01	SS	800000	2000	TEX	AL	139	540	85	159	25	8	6	63	1	3	59	75	1	5	7	7	13	0.361	0.404	0	1
2003	FLO	NL	foxan01	SS	800000	2002	FLO	NL	133	435	55	109	14	5	4	41	31	7	49	94	6	10	5	3	9	0.335	0.333	0	1
2003	CHN	NL	martira03	SS	800000	2002	SFN	NL	72	181	26	49	10	2	4	25	2	0	14	26	2	4	0	1	1	0.335	0.414	0	1
2004	TOR	AL	bergda01	SS	800000	2003	TOR	AL	61	161	26	41	6	1	4	18	0	1	11	34	0	0	1	1	7	0.299	0.379	0	1
2002	KCA	AL	febleca01	2B	775000	2001	KCA	AL	79	292	45	69	9	2	8	25	5	2	22	58	0	1	1	1	7	0.29	0.363	0	1
2001	TBA	AL	difelmi01	C	775000	2000	TBA	AL	60	204	23	49	13	1	6	19	0	0	12	40	0	0	5	2	8	0.274	0.402	1	0
2002	ARI	NL	delluda01	OF	775000	2001	ARI	NL	115	217	28	60	10	2	10	40	2	1	22	52	4	2	0	0	2	0.349	0.479	0	0
2001	FLO	NL	foxan01	SS	775000	2000	FLO	NL	69	164	19	40	4	2	3	10	8	3	18	37	3	3	0	0	1	0.33	0.348	0	1
2002	COL	NL	shumpte01	SS	775000	2001	COL	NL	114	242	37	70	14	5	4	24	14	3	15	44	2	3	4	1	2	0.332	0.438	0	1
2002	SFN	NL	martira03	SS	775000	2001	SFN	NL	128	391	48	99	18	3	5	37	1	2	38	52	6	5	6	6	11	0.318	0.353	0	1
2003	KCA	AL	febleca01	SS	775000	2002	KCA	AL	119	351	44	86	16	4	4	26	16	5	41	63	0	7	5	0	8	0.332	0.348	0	1
2003	TOR	AL	woodwch01	SS	775000	2002	TOR	AL	90	312	48	86	13	4	13	45	3	0	26	72	0	3	1	8	8	0.329	0.468	0	1
2004	TOR	AL	woodwch01	SS	775000	2003	TOR	AL	104	349	49	91	22	2	7	45	1	2	28	72	0	3	0	6	6	0.316	0.395	0	1
2004	ATL	NL	francju01	1B	750000	2003	ATL	NL	103	197	28	58	12	2	5	31	0	1	25	43	5	0	0	1	8	0.372	0.452	0	0
2002	NYA	AL	coomero01	3B	750000	2001	CHN	NL	111	349	25	91	19	1	8	53	0	0	29	70	1	2	0	6	23	0.316	0.390	0	1
2003	SEA	AL	colbrgr01	3B	750000	2002	ARI	NL	72	171	30	57	16	2	10	27	0	0	13	19	1	0	0	1	5	0.378	0.626	0	1
2003	COL	NL	stynech01	3B	750000	2002	CHN	NL	98	195	25	47	9	1	5	26	1	1	21	29	1	1	5	3	5	0.307	0.374	0	1
2004	SEA	AL	hanseda01	3B	750000	2003	SDN	NL	110	135	13	33	4	1	2	15	1	0	23	25	3	1	0	0	4	0.358	0.333	0	1
2004	PIT	NL	stynech01	3B	750000	2003	COL	NL	138	443	71	113	31	3	11	73	3	1	48	76	1	6	3	2	8	0.333	0.413	0	1
2002	MIL	NL	bakopa01	C	750000	2001	ATL	NL	61	137	19	29	10	1	2	15	1	0	20	34	2	0	0	0	3	0.312	0.343	1	0
2002	SLN	NL	difelmi01	C	750000	2001	TBA	AL	48	149	13	31	5	1	2	9	1	1	8	39	0	3	2	2	3	0.256	0.295	1	0
2003	CHN	NL	bakopa01	C	750000	2002	MIL	NL	87	234	24	55	8	1	4	20	0	2	20	46	3	0	3	0	4	0.292	0.329	1	0
2003	NYA	AL	flahejo01	C	750000	2002	TBA	AL	76	281	27	73	20	0	4	33	2	2	15	50	0	1	2	4	6	0.294	0.374	1	0
2004	MIN	AL	blanche01	C	750000	2003	ATL	NL	55	151	11	30	8	0	1	13	0	0	10	21	2	1	3	1	3	0.247	0.272	1	0
2001	KCA	AL	mccarda01	OF	750000	2000	KCA	AL	103	270	34	75	14	2	12	53	0	0	22	68	1	0	0	3	6	0.329	0.478	0	0
2002	PHI	NL	ledeeri01	OF	750000	2001	TEX	AL	78	242	33	56	21	1	2	36	3	3	23	58	0	3	1	3	3	0.301	0.351	0	0
2003	CHN	NL	oleartr01	OF	750000	2002	MON	NL	97	273	27	78	12	2	3	37	1	2	34	47	5	3	4	0	6	0.366	0.377	0	0
2004	BOS	AL	burksel01	OF	750000	2003	CLE	AL	55	198	27	52	11	1	6	28	1	1	27	46	2	3	0	0	4	0.36	0.419	0	0
2004	NYA	AL	clarkto02	OF	750000	2003	NYN	NL	125	254	29	59	13	0	16	43	0	0	24	73	2	1	0	1	8	0.3	0.472	0	0
2004	TEX	AL	delluda01	OF	750000	2003	ARI	NL	70	165	18	40	11	3	2	19	9	0	19	45	1	3	1	2	4	0.326	0.382	0	0
2004	BOS	AL	kaplega01	OF	750000	2003	BOS	AL	68	158	29	46	11	1	4	23	4	2	14	23	0	0	0	0	5	0.349	0.449	0	0
2004	CHN	NL	maciajo01	OF	750000	2003	MON	NL	111	272	31	65	15	2	4	22	4	3	11	45	1	2	2	1	5	0.271	0.353	0	0
2004	HOU	NL	palmeor01	OF	750000	2003	SLN	NL	141	317	37	86	13	1	3	33	3	3	32	31	3	2	7	6	1	0.33	0.347	0	0
2004	TBA	AL	perezed01	OF	750000	2003	SLN	NL	105	253	47	72	16	0	11	41	5	2	29	53	1	4	1	2	7	0.363	0.478	0	0
2002	NYN	NL	mcewijo01	SS	750000	2001	NYN	NL	116	283	41	80	17	3	8	30	8	5	17	57	0	10	6	3	2	0.335	0.449	0	1
2004	TOR	AL	gomezch02	SS	750000	2003	MIN	AL	58	175	14	44	9	3	1	15	2	1	7	13	1	0	2	1	10	0.276	0.354	0	1
2004	PHI	NL	perezto03	SS	750000	2003	PHI	NL	125	298	39	79	18	1	5	33	0	1	23	54	11	0	4	2	7	0.312	0.383	0	1
2001	TOR	AL	castial01	C	725000	2000	TOR	AL	66	185	14	39	7	0	1	16	0	0	21	36	0	0	2	3	3	0.284	0.265	1	0
2003	SLN	NL	girarjo01	C	725000	2002	CHN	NL	90	234	19	53	10	1	1	13	1	0	16	35	3	0	5	1	10	0.27	0.291	1	0
2001	COL	NL	shumpte01	SS	725000	2000	COL	NL	115	263	52	68	11	7	9	40	8	4	28	40	1	6	0	3	3	0.34	0.456	0	1
2003	ANA	AL	gilbe01	SS	725000	2002	ANA	AL	61	130	11	37	8	1	3	20	2	1	5	33	0	0	2	2	0	0.302	0.431	0	1
2004	ATL	NL	derosma01	SS	725000	2003	ATL	NL	103	266	40	70	14	0	6	22	1	0	16	49	0	5	0	1	6	0.316	0.383	0	1
2004	NYN	NL	wilsova01	C	715000	2003	NYN	NL	96	268	28	65	9	1	8	39	1	2	15	56	1	5	2	2	6	0.291	0.373	1	0
2001	MIL	NL	blanche01	C	712500	2000	MIL	NL	93	284	29	67	24	0	7	31	0	3	36	60	6	0	0	4	9	0.318	0.394	1	0
2001	PHI	NL	jordake01	3B	700000	2000	PHI	NL	109	337	30	74	16	2	5	36	0	1	17	41	0	1	0	3	11	0.257	0.323	0	1
2003	CHA	AL	alomasa02	C	700000	2002	CHA	AL	51	167	21	48	10	1	7	25	0	0	5	14	0	1	1	2	5	0.307	0.485	1	0
2003	SDN	NL	bennega01	C	700000	2002	COL	NL	90	291	26	77	10	2	4	26	1	3	15	45	2	6	2	0	10	0.312	0.354	1	0
2003	SDN	NL	gonzawi01	C	700000	2002	SDN	NL	56	164	16	36	8	1	1	20	0	0	27	24	3	1	0	2	10	0.33	0.299	1	0
2004	CHA	AL	alomasa02	C	700000	2003	CHA	AL	75	194	22	52	12	0	5	26	0	0	4	17	0	0	5	1	4	0.275	0.407	1	0
2001	FLO	NL	millake01	OF	700000	2000	FLO	NL	123	259	36	67	14	3	14	42	0	0	36	47	0	8	0	2	5	0.364	0.498	0	0
2003	SLN	NL	palmeor01	OF	700000	2002	ANA	AL	110	263	35	79	12	1	0	31	7	2	30	22	1	0	4	3	7	0.363	0.354	0	0
2004	MIL	NL	grievbe01	OF	700000	2003	TBA	AL	55	165	28	38	7	0	4	17	0	0	32	41	1	6	0	2	3	0.371	0.345	0	0
2001	BOS	AL	grebecr01	SS	700000	2000	TOR	AL	66	241	38	71	19	0	3	23	0	0	25	33	0	2	1	1	7	0.363	0.411	0	1
2001	MIL	NL	lopezlu02	SS	700000	2000	MIL	NL	78	201	24	53	14	0	6	27	1	2	9	35	1	5	8	2	2	0.298	0.423	0	1
2002	BOS	AL	sanchre01	SS	700000	2001	KCA	AL	100	390	46	118	14	5	0	28	9	1	11	34	0	2	9	4	11	0.315	0.364	0	1
2002	MIL	NL	lopezlu02	SS	700000	2001	MIL	NL	92	222	22	60	8	3	4	18	0	1	14	44	2	5	5	1	6	0.32	0.387	0	1
2003	TOR	AL	bergda01	SS	700000	2002	TOR	AL	109	374	42	101	26	2	4	39	0	2	26	57	1	5	4	5	6	0.319	0.382	0	1
2004	CIN	NL	larkiba01	SS	700000	2003	CIN	NL	70	241	39	68	16	1	2	18	2	0	22	32	0	1	1	0	7	0.343	0.382	0	1
2004	NYA	AL	wilsoen01	SS	700000	2003	NYA	AL	63	135	18	31	9	0	3	15	3	1	7	14	0	2	2	1	3	0.272	0.363	0	1
2002	LAN	NL	hanseda01	3B	675000	2001	LAN	NL	92	140	13	33	10	0	2	20	0	1	32	29	5	0	0	3	3	0.371	0.350	0	1
2001	ARI	NL	bautida01	OF	675000	2000	ARI	NL	87	262	45	83	16	7	7	47	5	2	20	30	4	3	4	5	10	0.361	0.511	0	0
2002	OAK	AL	longte01	OF	675000	2001	OAK	AL	162	629	90	178	37	4	12	85	9	3	52	103	8	0	0	6	17	0.335	0.412	0	0
2003	CHA	AL	graffto01	SS	675000	2002	CHA	AL	70	229	35	60	12	4	6	31	2	1	22	38	1	2	4	2	2	0.324	0.428	0	1
2003	PIT	NL	nunezab01	SS	675000	2002	PIT	NL	112	253	28	59	14	1	2	15	3	4	27	44	1	2	3	1	2	0.308	0.320	0	1
2002	NYA	AL	castial01	C	650000	2001	TOR	AL	66	131	9	26	4	0	1	4	1	1	7	30	0	3	5	0	2	0.247	0.252	1	0
2002	FLO	NL	redmomi01	C	650000	2001	FLO	NL	48	141	19	44	4	0	4	14	0	0	13	13	4	2	1	1	6	0.373	0.426	1	0
2002	BOS	AL	mirabdo01	C	650000	2001	BOS	AL	54	141	16	38	8	0	9	26	0	0	17	36	2	4	1	2	2	0.358	0.518	1	0
2004	TBA	AL	fordybr01	C	650000	2003	BAL	AL	108	348	28	95	12	2	6	31	2	3	19	44	1	1	6	2	10	0.306	0.371	1	0
2004	SDN	NL	buchabr01	OF	650000	2003	SDN	NL	115	198	29	52	10	2	8	29	6	2	24	51	1	3	0	3	8	0.346	0.455	0	0
2004	CHN	NL	goodwto01	OF	650000	2003	CHN	NL	87	171	26	49	10	0	1	12	19	5	11	33	0	0	1	1	3	0.326	0.363	0	0
2004	COL	NL	claytro01	SS	650000	2003	MIL	NL	146	483	49	110	16	1	11	39	5	2	49	92	10	3	4	4	25	0.298	0.333	0	1
2004	COL	NL	hockide01	SS	650000	2003	MIN	AL	83	188	22	45	10	2	3	22	0	1	15	37	0	0	3	3	3	0.287	0.362	0	1
2003	CHN	NL	goodwto01	OF	635000	2002	SFN	NL	78	154	23	40	5	2	1	17	16	2	14	25	0	0	3	0	3	0.316	0.338	0	0
2002	NYA	AL	soriaal01	2B	630000	2001	NYA	AL	158	574	77	154	34	3	18	73	43	14	29	125	0	3	3	5	7	0.303	0.432	0	1
2003	KCA	AL	difelmi01	C	625000	2002	SLN	NL	70	174	17	40	11	0	4	19	0	0	17	42	3	1	2	3	4	0.294	0.362	1	0
2004	ATL	NL	perezed02	C	625000	2003	MIL	NL	107	350	26	95	17	1	11	45	0	1	17	47	3	0	6	2	16	0.299	0.420	1	0
2001	OAK	AL	chaveer01	SS	625000	2000	OAK	AL	153	501	89	139	23	4	26	86	2	2	62	94	8	1	0	5	9	0.355	0.495	0	1
2002	LAN	NL	coraal01	SS	625000	2001	LAN	NL	134	405	38	88	18	3	4	29	0	2	31	58	6	8	3	2	16	0.283	0.306	0	1
2002	DET	AL	jacksda04	SS	625000	2001	SDN	NL	122	440	67	106	21	6	4	38	23	6	44	128	2	6	2	3	6	0.315	0.343	0	1
2003	BOS	AL	jacksda04	SS	625000	2002	DET	AL	81	245	31	63	20	1	1	25	12	3	21	36	0	3	2	3	3	0.318	0.359	0	1
2004	PIT	NL	nunezab01	SS	625000	2003	PIT	NL	118	311	37	77	8	7	4	35	9	3	26	53	1	3	9	2	8	0.302	0.357	0	1
2003	ATL	NL	francju01	1B	600000	2002	ATL	NL	125	338	51	96	13	1	6	30	5	1	39	75	3	1	2	3	13	0.355	0.382	0	0
2003	TBA	AL	anderma02	2B	600000	2002	PHI	NL	145	539	64	139	30	6	8	48	5	1	42	71	14	5	2	4	16	0.314	0.380	0	1
2002	ATL	NL	lockhke01	3B	600000	2001	ATL	NL	104	178	17	39	6	0	3	12	1	2	16	22	1	2	2	1	1	0.286	0.303	0	1
2003	TOR	AL	hinsker01	3B	600000	2002	TOR	AL	151	566	99	158	38	2	24	84	13	1	77	138	5	2	0	5	12	0.365	0.481	0	1
2001	NYN	NL	prattto02	C	600000	2000	NYN	NL	80	160	33	44	6	0	8	25	0	0	22	31	1	5	2	1	5	0.374	0.463	1	0
2004	MIL	NL	bennega01	C	600000	2003	SDN	NL	96	307	26	73	15	0	2	42	3	0	24	48	3	2	3	2	8	0.293	0.306	1	0
2002	COL	NL	pierrju01	OF	600000	2001	COL	NL	156	617	108	202	26	11	2	55	46	17	41	29	1	10	14	1	6	0.37	0.415	0	0
2002	COL	NL	agbaybe01	OF	600000	2001	NYN	NL	91	296	28	82	14	2	6	27	4	5	36	73	0	5	1	1	11	0.363	0.399	0	0
2002	SLN	NL	pujolal01	OF	600000	2001	SLN	NL	161	590	112	194	47	4	37	130	1	3	69	93	6	9	1	7	21	0.402	0.610	0	0
2003	MON	NL	cordewi01	OF	600000	2002	MON	NL	66	143	21	39	9	0	6	29	2	0	17	26	0	2	0	4	3	0.349	0.462	0	0
2003	SEA	AL	mabryjo01	OF	600000	2002	OAK	AL	89	193	27	53	13	1	11	40	1	1	14	37	1	1	0	3	7	0.322	0.523	0	0
2003	COL	NL	nortogr01	OF	600000	2002	COL	NL	113	168	19	37	8	1	7	37	2	3	24	52	0	0	1	2	4	0.313	0.405	0	0
2003	NYN	NL	shinjts01	OF	600000	2002	SFN	NL	118	362	42	86	15	3	9	37	5	0	24	46	2	6	3	3	5	0.291	0.370	0	0
2003	TEX	AL	sierrru01	OF	600000	2002	SEA	AL	122	419	47	113	23	0	13	60	4	0	31	66	5	0	0	2	17	0.319	0.418	0	0
2003	CLE	AL	spencsh01	OF	600000	2002	NYA	AL	94	288	32	71	15	2	6	34	0	3	31	62	4	4	2	4	5	0.322	0.375	0	0
2004	SLN	NL	anderma02	OF	600000	2003	TBA	AL	145	482	59	130	27	3	6	67	19	3	41	60	5	3	4	5	6	0.325	0.376	0	0
2004	FLO	NL	cordewi01	OF	600000	2003	MON	NL	130	436	57	121	27	0	16	71	1	1	49	90	5	4	0	3	11	0.354	0.450	0	0
2004	DET	AL	nortogr01	OF	600000	2003	COL	NL	114	179	19	47	15	0	6	31	2	1	16	47	0	1	0	1	4	0.325	0.447	0	0
2001	ATL	NL	abbotku01	SS	600000	2000	NYN	NL	79	157	22	34	7	1	6	12	1	1	14	51	2	1	0	1	2	0.283	0.389	0	1
2002	SDN	NL	cruzde01	SS	600000	2001	DET	AL	110	414	39	106	28	1	7	52	4	1	17	46	0	4	1	2	13	0.29	0.379	0	1
2003	NYN	NL	mcewijo01	SS	600000	2002	NYN	NL	105	196	22	39	8	1	3	26	4	4	9	50	0	3	3	3	0	0.238	0.296	0	1
2004	OAK	AL	mclemma01	SS	600000	2003	SEA	AL	99	309	34	72	15	2	2	37	5	5	38	71	0	2	0	3	4	0.318	0.314	0	1
2001	FLO	NL	bergda01	SS	587500	2000	FLO	NL	82	210	23	53	14	1	1	21	3	0	25	46	0	5	1	4	5	0.339	0.343	0	1
2004	PHI	NL	wootesh01	C	575000	2003	ANA	AL	98	272	25	66	8	0	7	32	0	4	24	45	5	1	0	3	7	0.303	0.349	1	0
2003	MIL	NL	helmswe01	OF	575000	2002	ATL	NL	85	210	20	51	16	0	6	22	1	1	11	57	2	3	1	6	5	0.281	0.405	0	0
2001	SDN	NL	magadda01	SS	575000	2000	SDN	NL	95	132	13	36	7	0	2	21	0	0	32	23	1	0	0	2	4	0.41	0.371	0	1
2002	CHA	AL	graffto01	SS	575000	2001	CHA	AL	74	145	23	44	9	0	2	15	4	1	16	29	0	1	4	3	4	0.361	0.407	0	1
2002	TBA	AL	johnsru01	SS	575000	2001	TBA	AL	85	248	32	73	19	2	4	33	2	2	34	57	0	1	4	1	2	0.375	0.435	0	1
2004	ANA	AL	haltesh01	SS	575000	2003	DET	AL	114	360	33	78	5	2	12	30	2	3	27	77	0	0	3	3	11	0.267	0.342	0	1
2004	CLE	AL	merlolo01	OF	560000	2003	SDN	NL	65	151	20	41	7	2	1	17	2	3	22	33	2	1	2	3	3	0.358	0.364	0	0
2003	SDN	NL	merlolo01	SS	560000	2002	BOS	AL	84	194	28	48	12	2	4	18	1	2	20	35	0	5	2	1	4	0.329	0.392	0	1
2004	OAK	AL	karroer01	1B	550000	2003	CHN	NL	114	336	37	96	16	1	12	40	1	1	28	46	1	0	0	1	14	0.34	0.446	0	0
2004	TEX	AL	blaloha01	3B	550000	2003	TEX	AL	143	567	89	170	33	3	29	90	2	3	44	97	1	1	0	3	16	0.35	0.522	0	1
2004	ARI	NL	estalbo02	C	550000	2003	COL	NL	46	140	17	28	7	0	7	21	2	0	19	55	0	1	2	3	4	0.291	0.400	1	0
2004	COL	NL	greento02	C	550000	2003	TEX	AL	62	205	25	47	10	1	10	20	0	0	2	47	0	2	0	1	2	0.243	0.434	1	0
2003	MIL	NL	vandejo02	OF	550000	2002	NYA	AL	84	219	30	57	17	1	6	20	1	1	23	58	3	0	0	3	7	0.327	0.429	0	0
2004	PHI	NL	glanvdo01	OF	550000	2003	TEX	AL	52	195	22	53	5	0	4	14	4	0	6	25	1	0	2	0	2	0.291	0.359	0	0
2001	SDN	NL	ariasal01	SS	550000	2000	PHI	NL	70	155	17	29	9	0	2	15	1	0	16	28	2	3	3	3	1	0.267	0.284	0	1
2003	PHI	NL	perezto03	SS	550000	2002	PHI	NL	92	212	22	53	13	1	5	20	1	0	21	40	6	1	2	1	5	0.316	0.392	0	1
2002	LAN	NL	loducpa01	OF	546667	2001	LAN	NL	125	460	71	147	28	0	25	90	2	4	39	30	2	6	5	9	11	0.37	0.543	0	0
2004	NYN	NL	spencsh01	OF	537500	2003	CLE	AL	64	210	23	57	10	0	8	26	2	0	18	52	0	1	0	3	6	0.328	0.433	0	0
2002	COL	NL	nortogr01	OF	525000	2001	COL	NL	117	225	30	60	13	2	13	40	1	0	19	65	2	0	0	2	6	0.321	0.516	0	0
2001	LAN	NL	bogarti01	SS	525000	2000	HOU	NL	110	304	32	63	9	2	7	33	1	1	35	56	7	3	5	4	15	0.288	0.319	0	1
2003	TOR	AL	wellsve01	OF	520000	2002	TOR	AL	159	608	87	167	34	4	23	100	9	4	27	85	0	3	2	8	15	0.304	0.457	0	0
2002	MON	NL	galaran01	1B	500000	2001	TEX	AL	72	243	33	57	16	0	10	34	1	0	18	68	1	9	0	1	9	0.31	0.424	0	0
2003	SFN	NL	galaran01	1B	500000	2002	MON	NL	104	292	30	76	12	0	9	40	2	2	30	81	6	9	0	3	8	0.344	0.394	0	0
2003	TBA	AL	leetr01	1B	500000	2002	PHI	NL	153	536	55	142	26	2	13	70	5	3	54	104	10	0	0	2	12	0.331	0.394	0	0
2001	HOU	NL	hayesch01	3B	500000	2000	MIL	NL	121	370	46	93	17	0	9	46	1	1	57	84	4	1	0	6	11	0.348	0.370	0	1
2001	FLO	NL	lowelmi01	3B	500000	2000	FLO	NL	140	508	73	137	38	0	22	91	4	0	54	75	4	9	0	11	4	0.344	0.474	0	1
2002	PIT	NL	ramirar01	3B	500000	2001	PIT	NL	158	603	83	181	40	0	34	112	5	4	40	100	4	8	0	4	9	0.35	0.536	0	1
2003	ARI	NL	baergca01	3B	500000	2002	BOS	AL	73	182	17	52	11	0	2	19	6	0	7	20	1	2	1	2	6	0.314	0.379	0	1
2003	SDN	NL	lockhke01	3B	500000	2002	ATL	NL	128	296	34	64	13	3	5	32	0	1	27	50	9	1	5	2	4	0.278	0.331	0	1
2001	ANA	AL	fabrejo01	C	500000	2000	KCA	AL	43	142	13	40	4	0	3	17	1	0	8	11	1	0	2	0	1	0.316	0.373	1	0
2001	SFN	NL	santibe01	C	500000	2000	CIN	NL	89	252	22	66	11	1	8	45	2	2	19	45	8	1	0	5	7	0.31	0.409	1	0
2001	CIN	NL	stinnke01	C	500000	2000	ARI	NL	76	240	22	52	7	0	8	33	0	1	19	56	4	6	0	0	5	0.291	0.346	1	0
2002	ANA	AL	fabrejo01	C	500000	2001	ANA	AL	53	148	9	33	4	2	2	16	0	0	3	15	0	0	4	2	5	0.229	0.318	1	0
2003	OAK	AL	johnsma02	C	500000	2002	CHA	AL	86	263	31	55	8	1	4	18	0	0	30	52	1	3	6	0	4	0.291	0.293	1	0
2004	TEX	AL	barajro01	C	500000	2003	ARI	NL	80	220	19	48	15	0	3	28	0	0	14	43	7	1	1	3	6	0.264	0.327	1	0
2004	BAL	AL	osikke01	C	500000	2003	MIL	NL	80	241	22	60	12	0	2	21	0	1	31	44	0	3	0	0	7	0.342	0.324	1	0
2004	KCA	AL	stinnke01	C	500000	2003	CIN	NL	60	179	14	41	13	0	3	19	0	0	13	51	3	4	2	1	3	0.291	0.352	1	0
2004	CIN	NL	valenja01	C	500000	2003	TBA	AL	49	135	13	30	7	1	3	15	0	0	5	31	0	1	0	1	7	0.254	0.356	1	0
2001	CLE	AL	cordoma01	OF	500000	2000	TOR	AL	62	200	23	49	7	0	4	18	3	2	18	35	0	3	0	0	6	0.317	0.340	0	0
2002	CHN	NL	lewisda01	OF	500000	2001	BOS	AL	82	164	18	46	9	1	1	12	5	5	8	25	0	3	5	0	2	0.317	0.366	0	0
2002	ARI	NL	guilljo01	OF	500000	2001	TBA	AL	41	135	14	37	5	0	3	11	2	3	6	26	2	3	0	1	2	0.317	0.378	0	0
2002	SDN	NL	gantro01	OF	500000	2001	COL	NL	59	171	31	44	8	2	8	22	3	1	24	56	2	0	2	2	0	0.342	0.468	0	0
2002	MIL	NL	stairma01	OF	500000	2001	CHN	NL	128	340	48	85	21	0	17	61	2	3	52	76	7	7	1	3	4	0.357	0.462	0	0
2002	HOU	NL	berkmla01	OF	500000	2001	HOU	NL	156	577	110	191	55	5	34	126	7	9	92	121	5	13	0	6	8	0.43	0.620	0	0
2002	PHI	NL	mabryjo01	OF	500000	2001	FLO	NL	82	147	14	32	7	0	6	20	1	0	13	44	1	5	0	2	6	0.299	0.388	0	0
2003	SLN	NL	perezed01	OF	500000	2002	SLN	NL	96	154	22	31	9	0	10	26	0	0	17	36	0	3	1	2	7	0.288	0.455	0	0
2003	SFN	NL	riverru01	OF	500000	2002	TEX	AL	69	158	17	33	4	0	4	14	4	2	17	45	0	5	4	2	2	0.296	0.310	0	0
2004	BOS	AL	daubabr01	OF	500000	2003	CHA	AL	95	183	26	42	11	0	6	21	1	0	34	54	1	1	0	1	3	0.352	0.388	0	0
2001	NYA	AL	sojolu01	SS	500000	2000	PIT	NL	61	176	14	50	11	0	5	20	1	0	11	16	3	1	0	1	6	0.328	0.432	0	1
2002	MON	NL	mordemi01	SS	500000	2001	MON	NL	96	254	28	71	17	2	3	32	2	2	19	53	1	1	1	2	6	0.329	0.398	0	1
2003	MIN	AL	gomezch02	SS	500000	2002	TBA	AL	130	461	51	122	31	3	10	46	1	3	21	58	0	7	6	3	8	0.301	0.410	0	1
2004	NYN	NL	mcewijo01	SS	500000	2003	NYN	NL	119	278	31	67	11	0	1	16	3	0	25	57	4	3	6	1	6	0.304	0.291	0	1
2002	OAK	AL	hernara02	C	497500	2001	OAK	AL	136	453	55	115	25	0	15	60	1	1	37	68	3	6	9	4	10	0.31	0.408	1	0
2004	BOS	AL	bellhma01	SS	490000	2003	CHN	NL	51	139	15	29	7	1	2	22	3	3	29	46	1	1	0	4	2	0.341	0.317	0	1
2004	CHN	NL	patteco01	OF	480000	2003	CHN	NL	83	329	49	98	17	7	13	55	16	5	15	77	2	1	0	2	5	0.329	0.511	0	0
2003	COL	NL	belliro01	3B	475000	2002	MIL	NL	104	289	30	61	13	0	3	26	2	3	18	46	0	1	6	3	9	0.252	0.287	0	1
2001	NYN	NL	relafde01	SS	475000	2000	PHI	NL	83	253	29	56	12	3	3	30	5	0	48	45	7	9	2	1	7	0.361	0.328	0	1
2002	PHI	NL	perezto03	SS	475000	2001	PHI	NL	62	135	11	41	7	1	3	19	0	1	7	22	1	2	1	0	2	0.345	0.437	0	1
2003	CHN	NL	bellhma01	SS	465000	2002	CHN	NL	146	445	86	115	24	4	27	56	7	5	76	144	3	6	2	0	6	0.372	0.512	0	1
2001	COL	NL	nortogr01	3B	450000	2000	CHA	AL	71	201	25	49	6	1	6	28	1	0	26	47	0	2	0	2	2	0.333	0.373	0	1
